316000-46;1;"BOTAS CHIRUCA BULLDOG BOA T-46";"28/06/2018 19:07:01";229,99;249,99;9009;"CALZADOS FAL S.A.";0;"CAZA 2020-2021 (WEB), CAZA 2019-2020, CAZA 2018-2019";"BF21, BF22, BF23, CAMINO, EXCLUSIVO, KIT CALZADO, KLIM, PTECH, RBE22, RBE23, RBV22, RBV23, REVER242, RTECH, SD21";;100078353;"100027046
"
316000-47;1;"BOTAS CHIRUCA BULLDOG BOA T-47";"28/06/2018 19:07:01";229,99;249,99;9009;"CALZADOS FAL S.A.";1;"CAZA 2020-2021 (WEB), CAZA 2019-2020, CAZA 2018-2019";"BF21, BF22, BF23, EXCLUSIVO, KIT CALZADO, KLIM, PTECH, RBE22, RBE23, RBE24, RBV23, REVER242, RTECH, RV21, SD21";;100078354;"100027046
"
316112-40;2;"SANDALIA CHIRUCA PANAMA T-40";"12/04/2019 13:31:23";55,99;79,95;9009;"CALZADOS FAL S.A.";1;;"BF22, LQCHIRUCA, OUTLET, RBV22, RBV23, REVER242, RV21";"15/10/2020 13:50:12";100089737;"100030273
"
316113-40;2;"SANDALIA CHIRUCA TUCUMAN T-40";"12/04/2019 13:31:24";38,99;54,99;9009;"CALZADOS FAL S.A.";1;;"BF23, LQCHIRUCA, OUTLET, RBE24, RBV22, RBV23, REVER242, RV21";"27/04/2022 9:30:13";100089751;"100030276
"
316115-40;1;"ZAPATOS PIEL NAUTICOS CON BORLA T-40";"04/06/2019 15:58:35";89,99;94,99;100000466;"LABOR (PEDRO L. LAZO TRUFERO S.L.U.)";8;;"BF21, BF22, BF23, CSW, KLIM, PTECH, RBE23, RBE24, RBV22, RBV23, REVER242, RTECH, RV21";;100093531;"100031477
"
316115-41;1;"ZAPATOS PIEL NAUTICOS CON BORLA T-41";"04/06/2019 15:58:35";89,99;94,99;100000466;"LABOR (PEDRO L. LAZO TRUFERO S.L.U.)";1;;"BF21, BF22, BF23, CSW, KLIM, PTECH, RBE23, RBE24, RBV22, RBV23, REVER242, RTECH, RV21";;100093532;"100031477
"
316115-42;1;"ZAPATOS PIEL NAUTICOS CON BORLA T-42";"04/06/2019 15:58:35";89,99;94,99;100000466;"LABOR (PEDRO L. LAZO TRUFERO S.L.U.)";1;;"BF21, BF22, BF23, CSW, KLIM, PTECH, RBE23, RBE24, RBV22, RBV23, REVER242, RTECH, RV21";;100093533;"100031477
"
316115-43;1;"ZAPATOS PIEL NAUTICOS CON BORLA T-43";"04/06/2019 15:58:35";89,99;94,99;100000466;"LABOR (PEDRO L. LAZO TRUFERO S.L.U.)";1;;"BF21, BF22, BF23, CSW, KLIM, PTECH, RBE23, RBE24, RBV22, RBV23, REVER242, RTECH, RV21";;100093534;"100031477
"
316115-44;1;"ZAPATOS PIEL NAUTICOS CON BORLA T-44";"04/06/2019 15:58:35";89,99;94,99;100000466;"LABOR (PEDRO L. LAZO TRUFERO S.L.U.)";2;;"BF21, BF22, BF23, CSW, KLIM, PTECH, RBE23, RBE24, RBV22, RBV23, REVER242, RTECH, RV21";;100093535;"100031477
"
316115-45;1;"ZAPATOS PIEL NAUTICOS CON BORLA T-45";"04/06/2019 15:58:35";89,99;94,99;100000466;"LABOR (PEDRO L. LAZO TRUFERO S.L.U.)";2;;"BF21, BF22, BF23, CSW, KLIM, PTECH, RBE23, RBE24, RBV22, RBV23, REVER242, RTECH, RV21";;100093536;"100031477
"
316116-40;2;"ZAPATOS PIEL NAUTICOS T-40";"04/06/2019 15:58:35";59,99;84,99;100000466;"LABOR (PEDRO L. LAZO TRUFERO S.L.U.)";1;;"BF21, BF22, BF23, KLIM, OUTLET, PTECH, RBE23, RBE24, RBV22, RBV23, REVER242, RTECH, RV21";;100093537;"100031478
"
316116-41;2;"ZAPATOS PIEL NAUTICOS T-41";"04/06/2019 15:58:35";59,99;84,99;100000466;"LABOR (PEDRO L. LAZO TRUFERO S.L.U.)";2;;"BF21, BF22, BF23, KLIM, OUTLET, PTECH, RBE23, RBE24, RBV22, RBV23, REVER242, RTECH, RV21";;100093538;"100031478
"
316116-42;2;"ZAPATOS PIEL NAUTICOS T-42";"04/06/2019 15:58:35";59,99;84,99;100000466;"LABOR (PEDRO L. LAZO TRUFERO S.L.U.)";2;;"BF21, BF22, BF23, KLIM, OUTLET, PTECH, RBE23, RBE24, RBV22, RBV23, REVER242, RTECH, RV21";;100093539;"100031478
"
316116-43;2;"ZAPATOS PIEL NAUTICOS T-43";"04/06/2019 15:58:35";59,99;84,99;100000466;"LABOR (PEDRO L. LAZO TRUFERO S.L.U.)";3;;"BF21, BF22, BF23, KLIM, OUTLET, PTECH, RBE23, RBE24, RBV22, RBV23, REVER242, RTECH, RV21";;100093540;"100031478
"
316116-44;2;"ZAPATOS PIEL NAUTICOS T-44";"04/06/2019 15:58:35";59,99;84,99;100000466;"LABOR (PEDRO L. LAZO TRUFERO S.L.U.)";3;;"BF21, BF22, BF23, KLIM, OUTLET, PTECH, RBE23, RBE24, RBV22, RBV23, REVER242, RTECH, RV21";;100093541;"100031478
"
316116-45;2;"ZAPATOS PIEL NAUTICOS T-45";"04/06/2019 15:58:35";59,99;94,99;100000466;"LABOR (PEDRO L. LAZO TRUFERO S.L.U.)";4;;"BF21, BF22, BF23, KLIM, OUTLET, PTECH, RBE23, RBE24, RBV22, RBV23, REVER242, RTECH, RV21";;100093542;"100031478
"
316120-38;1;"ZAPATO CHIRUCA SANTIAGO T-38";"10/05/2021 13:52:32";95,99;126,99;9009;"CALZADOS FAL S.A.";0;;"BF21, BF22, IRN21, KLIM, PTECH, RBV22, REVER242, RTECH";"05/04/2023 17:16:02";100128686;"100031983
"
316120-39;1;"ZAPATOS CHIRUCA SANTIAGO T-39";"22/07/2019 14:58:32";95,99;126,99;9009;"CALZADOS FAL S.A.";0;"CAZA 2020-2021 (WEB), CAZA 2019-2020";"BF21, BF22, BF23, COMPARADOR, COMP_FR, COMP_PT, IRN21, KIT CALZADO, KLIM, PTECH, RBE22, RBE24, RBV22, RBV23, RECOMENDADO, REVER242, RTECH";"07/06/2024 11:18:31";100096543;"100031983
"
316120-40;1;"ZAPATOS CHIRUCA SANTIAGO T-40";"22/07/2019 14:58:32";95,99;126,99;9009;"CALZADOS FAL S.A.";3;"CAZA 2020-2021 (WEB), CAZA 2019-2020";"BF21, BF22, BF23, KIT CALZADO, KLIM, PTECH, RBE22, RBE24, RBV22, RBV23, RECOMENDADO, REVER242, RTECH";"07/06/2024 11:18:31";100096544;"100031983
"
316120-41;1;"ZAPATOS CHIRUCA SANTIAGO T-41";"22/07/2019 14:58:32";95,99;126,99;9009;"CALZADOS FAL S.A.";1;"CAZA 2020-2021 (WEB), CAZA 2019-2020";"BF21, BF22, BF23, KIT CALZADO, KLIM, PTECH, RBE22, RBE24, RBV22, RBV23, RECOMENDADO, REVER242, RTECH";"07/06/2024 11:18:31";100096545;"100031983
"
316120-42;1;"ZAPATOS CHIRUCA SANTIAGO T-42";"22/07/2019 14:58:32";95,99;126,99;9009;"CALZADOS FAL S.A.";2;"CAZA 2020-2021 (WEB), CAZA 2019-2020";"BF21, BF22, BF23, KIT CALZADO, KLIM, PTECH, RBE22, RBE24, RBV22, RBV23, RECOMENDADO, REVER242, RTECH";"07/06/2024 11:18:31";100096546;"100031983
"
316120-43;1;"ZAPATOS CHIRUCA SANTIAGO T-43";"22/07/2019 14:58:32";95,99;126,99;9009;"CALZADOS FAL S.A.";4;"CAZA 2020-2021 (WEB), CAZA 2019-2020";"BF21, BF22, BF23, IRN21, KIT CALZADO, KLIM, PTECH, RBE22, RBE24, RBV22, RBV23, RECOMENDADO, REVER242, RTECH";"07/06/2024 11:18:31";100096547;"100031983
"
316120-44;1;"ZAPATOS CHIRUCA SANTIAGO T-44";"22/07/2019 14:58:32";95,99;126,99;9009;"CALZADOS FAL S.A.";2;"CAZA 2020-2021 (WEB), CAZA 2019-2020";"BF21, BF22, BF23, KIT CALZADO, KLIM, PTECH, RBE22, RBE24, RBV22, RBV23, RECOMENDADO, REVER242, RTECH";"07/06/2024 11:18:31";100096548;"100031983
"
316120-45;1;"ZAPATOS CHIRUCA SANTIAGO T-45";"22/07/2019 14:58:32";95,99;126,99;9009;"CALZADOS FAL S.A.";2;"CAZA 2020-2021 (WEB), CAZA 2019-2020";"BF21, BF22, BF23, IRN21, KIT CALZADO, KLIM, PTECH, RBE22, RBE24, RBV22, RBV23, RECOMENDADO, REVER242, RTECH";"07/06/2024 11:18:31";100096549;"100031983
"
316120-46;1;"ZAPATOS CHIRUCA SANTIAGO T-46";"22/07/2019 14:58:32";95,99;126,99;9009;"CALZADOS FAL S.A.";1;"CAZA 2020-2021 (WEB), CAZA 2019-2020";"BF21, BF22, BF23, IRN21, KIT CALZADO, KLIM, PTECH, RBE22, RBE24, RBV22, RBV23, RECOMENDADO, REVER242, RTECH";"07/06/2024 11:18:31";100096550;"100031983
"
316121-46;1;"BOTA BERETTA SETTER GTX T-46";"23/07/2019 14:24:18";156,99;165;8007;"BERETTA BENELLI IBERICA, S.A.";4;"CAZA 2019-2020";"CAMINO, IRN21, IRN22, KIT BOTAS, KLIM, PRECIO_FIJO, PTECH, REVER242, RTECH";"18/03/2024 19:09:23";100096542;"100031981
"
316126-39;1;"BOTA PAREDES RONCESVALLES T-39";"30/07/2019 10:29:59";55,99;76,99;1022;"PAREDES (PACAL SHOES, S.L.U. )";1;"CAZA 2019-2020";"BF21, BF22, BF23, CAMINO, COMPARADOR, COMP_FR, COMP_PT, KIT CALZADO, KLIM, PTECH, RBE22, RBE23, RBE24, RBV22, RBV23, RECOMENDADO, REVER242, RTECH";"20/03/2024 11:24:36";100096712;"100032023
"
316126-40;1;"BOTA PAREDES RONCESVALLES T-40";"30/07/2019 10:29:59";55,99;76,99;1022;"PAREDES (PACAL SHOES, S.L.U. )";5;"CAZA 2019-2020";"BF21, BF22, BF23, CAMINO, KIT CALZADO, KLIM, PTECH, RBE22, RBE23, RBE24, RBV22, RBV23, RECOMENDADO, REVER242, RTECH";"20/03/2024 11:24:36";100096714;"100032023
"
316126-41;1;"BOTA PAREDES RONCESVALLES T-41";"30/07/2019 10:29:59";55,99;76,99;1022;"PAREDES (PACAL SHOES, S.L.U. )";3;"CAZA 2019-2020";"BF21, BF22, BF23, CAMINO, KIT CALZADO, KLIM, PTECH, RBE22, RBE23, RBE24, RBV22, RBV23, RECOMENDADO, REVER242, RTECH";"20/03/2024 11:24:36";100096715;"100032023
"
316126-42;1;"BOTA PAREDES RONCESVALLES T-42";"30/07/2019 10:29:59";55,99;76,99;1022;"PAREDES (PACAL SHOES, S.L.U. )";5;"CAZA 2019-2020";"BF21, BF22, BF23, CAMINO, KIT CALZADO, KLIM, PTECH, RBE22, RBE23, RBE24, RBV22, RBV23, RECOMENDADO, REVER242, RTECH";"20/03/2024 11:24:36";100096716;"100032023
"
316126-43;1;"BOTA PAREDES RONCESVALLES T-43";"30/07/2019 10:29:59";55,99;76,99;1022;"PAREDES (PACAL SHOES, S.L.U. )";5;"CAZA 2019-2020";"BF21, BF22, BF23, CAMINO, KIT CALZADO, KLIM, PTECH, RBE22, RBE23, RBE24, RBV22, RBV23, RECOMENDADO, REVER242, RTECH";"20/03/2024 11:24:36";100096717;"100032023
"
316126-44;1;"BOTA PAREDES RONCESVALLES T-44";"30/07/2019 10:29:59";55,99;76,99;1022;"PAREDES (PACAL SHOES, S.L.U. )";3;"CAZA 2019-2020";"BF21, BF22, BF23, CAMINO, KIT CALZADO, KLIM, PTECH, RBE22, RBE23, RBE24, RBV22, RBV23, RECOMENDADO, REVER242, RTECH";"20/03/2024 11:24:36";100096718;"100032023
"
316126-45;1;"BOTA PAREDES RONCESVALLES T-45";"30/07/2019 10:29:59";55,99;76,99;1022;"PAREDES (PACAL SHOES, S.L.U. )";2;"CAZA 2019-2020";"BF21, BF22, BF23, CAMINO, KIT CALZADO, KLIM, PTECH, RBE22, RBE23, RBE24, RBV22, RBV23, RECOMENDADO, REVER242, RTECH";"20/03/2024 11:24:36";100096719;"100032023
"
316126-46;1;"BOTA PAREDES RONCESVALLES T-46";"30/07/2019 10:29:59";55,99;76,99;1022;"PAREDES (PACAL SHOES, S.L.U. )";3;"CAZA 2019-2020";"BF21, BF22, BF23, CAMINO, KIT CALZADO, KLIM, PTECH, RBE22, RBE23, RBE24, RBV22, RBV23, RECOMENDADO, REVER242, RTECH";"20/03/2024 11:24:36";100096720;"100032023
"
316127-39;1;"ZAPATO PAREDES MATEO T-39";"30/07/2019 10:30:02";37,99;53,99;1022;"PAREDES (PACAL SHOES, S.L.U. )";2;"CAZA 2019-2020";"BF21, BF22, COMPARADOR, COMP_FR, COMP_PT, KLIM, PTECH, RBE22, RBE23, RBV22, REVER242, RTECH";"20/03/2024 11:24:37";100096722;"100032025
"
316127-40;1;"ZAPATO PAREDES MATEO T-40";"30/07/2019 10:30:02";37,99;53,99;1022;"PAREDES (PACAL SHOES, S.L.U. )";0;"CAZA 2019-2020";"BF21, BF22, KLIM, PTECH, RBE22, RBE23, RBV22, REVER242, RTECH";"20/03/2024 11:24:37";100096723;"100032025
"
316127-41;1;"ZAPATO PAREDES MATEO T-41";"30/07/2019 10:30:02";37,99;53,99;1022;"PAREDES (PACAL SHOES, S.L.U. )";1;"CAZA 2019-2020";"BF21, BF22, KLIM, PTECH, RBE22, RBE23, RBV22, REVER242, RTECH";"20/03/2024 11:24:37";100096724;"100032025
"
316127-42;1;"ZAPATO PAREDES MATEO T-42";"30/07/2019 10:30:03";37,99;53,99;1022;"PAREDES (PACAL SHOES, S.L.U. )";3;"CAZA 2019-2020";"BF21, BF22, KLIM, PTECH, RBE22, RBE23, RBV22, REVER242, RTECH";"20/03/2024 11:24:37";100096725;"100032025
"
316127-43;1;"ZAPATO PAREDES MATEO T-43";"30/07/2019 10:30:03";37,99;53,99;1022;"PAREDES (PACAL SHOES, S.L.U. )";2;"CAZA 2019-2020";"BF21, BF22, KLIM, PTECH, RBE22, RBE23, RBV22, REVER242, RTECH";"20/03/2024 11:24:37";100096726;"100032025
"
316127-44;1;"ZAPATO PAREDES MATEO T-44";"30/07/2019 10:30:03";37,99;53,99;1022;"PAREDES (PACAL SHOES, S.L.U. )";4;"CAZA 2019-2020";"BF21, BF22, KLIM, PTECH, RBE22, RBE23, RBV22, REVER242, RTECH";"20/03/2024 11:24:37";100096727;"100032025
"
316127-45;1;"ZAPATO PAREDES MATEO T-45";"30/07/2019 10:30:03";37,99;53,99;1022;"PAREDES (PACAL SHOES, S.L.U. )";1;"CAZA 2019-2020";"BF21, BF22, KLIM, PTECH, RBE22, RBE23, RBV22, REVER242, RTECH";"20/03/2024 11:24:37";100096728;"100032025
"
316127-46;1;"ZAPATO PAREDES MATEO T-46";"30/07/2019 10:30:03";37,99;53,99;1022;"PAREDES (PACAL SHOES, S.L.U. )";0;"CAZA 2019-2020";"BF21, BF22, KLIM, PTECH, RBE22, RBE23, RBV22, REVER242, RTECH";"20/03/2024 11:24:37";100096729;"100032025
"
320111;1;"FUNDA ACOLCHADA PARA RIFLE CON VISOR ";"13/07/2005 15:16:01";38,99;47,95;100001124;"HANGZHOU ZHONGKAI SPORTS TECHNOLOGY CO., LTD";260;"COMPETICION 2017, COMPETICION 2015, CAZA 2019-2020, CAZA 2018-2019, CAZA 2017-2018, CAZA 2016-2017, CAZA 2015-16, CAZA 2014-15";"BF21, BF22, BF23, CSW, HORAS23, RBE22, RBE23, RBE24, RBV22, RBV23, RECOMENDADO, REVER242, RV21, SD21";;53853;"14241
"
320116;2;"FUNDA ACOLCHADA PARA CARABINA DE BALINES (122 CM) SIN LOGO";"06/08/2007 12:37:10";34,99;34,99;100001124;"HANGZHOU ZHONGKAI SPORTS TECHNOLOGY CO., LTD";40;"COMPETICION 2017, COMPETICION 2015, CAZA 2019-2020, CAZA 2018-2019, CAZA 2017-2018, CAZA 2016-2017, CAZA 2015-16, CAZA 2014-15";"BF21, BF22, BF23, RBE22, RBE23, RBE24, RBV22, RBV23, RECOMENDADO, REVER242, SD21";;101674;"17008
"
320116S;1;"FUNDA ACOLCHADA PARA CARABINA DE BALINES (122 CM) CON LOGO";"19/01/2016 11:55:17";29,99;29,99;100001124;"HANGZHOU ZHONGKAI SPORTS TECHNOLOGY CO., LTD";29;;"BF21, BF22, BF23, CSW, RBE22, RBE23, RBE24, RBV22, RBV23, RECOMENDADO, REVER242";;100042850;"100015865
"
320140;2;"FUNDA SUPERPROTECCION PARA RIFLE CON VISOR";"29/06/2011 11:11:47";54,99;59,99;100001124;"HANGZHOU ZHONGKAI SPORTS TECHNOLOGY CO., LTD";242;"COMPETICION 2017, COMPETICION 2015, CAZA 2019-2020, CAZA 2018-2019, CAZA 2017-2018, CAZA 2016-2017, CAZA 2015-16, CAZA 2014-15";"BF21, BF22, BF23, HORAS23, OUTLET, RBE22, RBE23, RBE24, RBV22, RBV23, RECOMENDADO, REGALAR, REVER242";;100003639;"100001568
"
320153;1;"FUNDA ALLTERRAIN";"24/02/2016 17:11:43";39,99;39,99;100001762;"ALPINE INNOVATIONS";0;"COMPETICION 2017, COMPETICION 2016, CAZA 2019-2020, CAZA 2018-2019, CAZA 2017-2018, CAZA 2016-2017";"BERREA, BF21, BF22, BF23, CSW, RBE22, RBE23, RBE24, RBV22, RBV23, RECOMENDADO, REVER242, RV21";;100033996;"100012897
"
320155-1;1;"FUNDA ARTESANAL DE CUERO RIGIDO PARA VISOR DIAM:8 CM-LONG:36 CM";"04/07/2016 11:29:01";59,99;69,95;100001798;"STAR WORLD INTERNATIONAL";19;"COMPETICION 2017, CAZA 2019-2020, CAZA 2017-2018, CAZA 2016-2017";"BF21, BF22, BF23, CSW, HORAS23, RBE22, RBE23, RBE24, RBV22, RBV23, RECOMENDADO, REVER242, RV21";;100040270;"100015131
"
320155-2;1;"FUNDA ARTESANAL DE CUERO RIGIDO PARA VISOR DIAM:10 CM-LONG:40 CM";"04/07/2016 11:31:59";69,99;79,95;100001798;"STAR WORLD INTERNATIONAL";42;"COMPETICION 2017, CAZA 2019-2020, CAZA 2017-2018, CAZA 2016-2017";"BF21, BF22, BF23, CSW, HORAS23, IRN21, RBE22, RBE23, RBE24, RBV22, RBV23, RECOMENDADO, REVER242, RV21";;100040271;"100015131
"
320200;1;"FUNDA SERRAJE SP/PR DESMONTADA";"18/06/2004 19:29:50";59,99;59,99;1028;"SALO-SPORT -VERONICA DUMITRESCU, VALENTINA";1;"COMPETICION 2017, COMPETICION 2015, CAZA 2019-2020, CAZA 2018-2019, CAZA 2017-2018, CAZA 2016-2017, CAZA 2015-16, CAZA 2014-15";"BF21, BF22, BF23, RBE22, RBE23, RBE24, RBV22, RBV23, RECOMENDADO, REVER242";;3924;"100015145
"
320218;1;"FUNDA CUERO ESC SEMIAUT MONTADA O RIFLE S/VISOR";"18/06/2004 19:29:50";179,99;199,99;1226;"HERMANOS PEDRAZA (LUIS PEDRAZA LOPEZ)";6;"COMPETICION 2017, CAZA 2019-2020, CAZA 2018-2019, CAZA 2017-2018, CAZA 2016-2017, CAZA 2015-16, CAZA 2014-15";"BF22, BF23, GRABAR, IRN21, RBE23, RBV22, RBV23, RECOMENDADO, REVER242";;39571;"11488
"
320219;1;"FUNDA ARTESANAL DE CUERO PARA RIFLE CON VISOR";"18/06/2004 19:29:50";199,99;239,99;1226;"HERMANOS PEDRAZA (LUIS PEDRAZA LOPEZ)";2;"COMPETICION 2015, CAZA 2019-2020, CAZA 2018-2019, CAZA 2017-2018, CAZA 2016-2017, CAZA 2015-16, CAZA 2014-15";"BF21, BF22, BF23, GRABAR, RBE22, RBE23, RBV22, RBV23, RECOMENDADO, REVER242";;39572;"11489
"
320220;1;"FUNDA ELITE DE CUERO PARA RIFLE CON VISOR";"18/06/2004 19:29:50";279,99;329,99;1226;"HERMANOS PEDRAZA (LUIS PEDRAZA LOPEZ)";7;"CAZA 2019-2020, CAZA 2018-2019, CAZA 2017-2018, CAZA 2016-2017, CAZA 2015-16, CAZA 2014-15";"BF21, BF22, BF23, GRABAR, RBE22, RBE23, RBV22, RBV23, RECOMENDADO, REGALAR, REVER242";;39573;"11490
"
320224;1;"FUNDA DOBLE PARA 2 RIFLES ";"27/07/2006 11:43:27";59,99;89,95;100001124;"HANGZHOU ZHONGKAI SPORTS TECHNOLOGY CO., LTD";183;"CAZA 2019-2020, CAZA 2018-2019, CAZA 2017-2018, CAZA 2016-2017, CAZA 2015-16, CAZA 2014-15";"BF21, BF22, BF23, CSW, RBE22, RBE23, RBE24, RBV22, RBV23, RECOMENDADO, REVER242, RV21, SD21";;60814;"15579
"
320226;1;"FUNDA DE CUERO PARA RIFLE CON VISOR ";"31/07/2008 15:46:07";209,99;249,99;1226;"HERMANOS PEDRAZA (LUIS PEDRAZA LOPEZ)";22;"COMPETICION 2017, COMPETICION 2015, CAZA 2019-2020, CAZA 2018-2019, CAZA 2017-2018, CAZA 2016-2017, CAZA 2015-16, CAZA 2014-15";"BF21, BF22, BF23, GRABAR, IRN21, RBE23, RBV22, RBV23, RECOMENDADO, REVER242";;407541;"21675
"
320400;1;"FUNDA DE SERRAJE PARA ESCOPETA SEMIAUT.MONTADA O RIFLE S/VISO";"18/06/2004 19:29:50";69,99;69,99;1028;"SALO-SPORT -VERONICA DUMITRESCU, VALENTINA";8;"COMPETICION 2017, CAZA 2019-2020, CAZA 2018-2019, CAZA 2017-2018, CAZA 2016-2017, CAZA 2015-16, CAZA 2014-15";"BF21, BF22, BF23, RBE22, RBE23, RBE24, RBV22, RBV23, RECOMENDADO, REVER242";;3928;"375
"
320500;1;"FUNDA PARA ESCOPETA SEMIAUTOMATICA MONTADA O RIFLE SIN VISOR";"18/06/2004 19:29:50";44,99;44,99;1028;"SALO-SPORT -VERONICA DUMITRESCU, VALENTINA";4;"COMPETICION 2017, COMPETICION 2015, CAZA 2019-2020, CAZA 2017-2018, CAZA 2016-2017, CAZA 2015-16, CAZA 2014-15";"BF21, BF22, BF23, RBE22, RBE23, RBE24, RBV22, RBV23, RECOMENDADO, REVER242";;3950;"376
"
320952;2;"TROFEO CABEZA CORZO";"03/08/2006 11:52:48";64,99;104,95;72964;"JULIO ABELLA DIAZ";2;;"BF21, BF22, BF23, OUTLET, RBE23, RBE24, RBV22, RBV23, REGALAR, REVER242, RV21";;100002890;"100001260
"
320960;2;"GEMELOS BALA 6,35";"03/08/2006 12:11:20";49,99;71,99;72964;"JULIO ABELLA DIAZ";1;;"BF21, BF22, BF23, IRN21, IRN22, LB23, OUTLET, RBE23, RBE24, RBV22, RBV23, REGALAR, REVER242, RV21";;100102605;"100033912
"
320999;2;"LLAVERO TROMPETA CAZA";"17/11/2009 18:43:57";59,99;79,99;72964;"JULIO ABELLA DIAZ";2;;"BF21, BF22, BF23, IRN21, LB23, OUTLET, RBE22, RBE23, RBE24, RBV22, RBV23, REGALAR, REVER242, RV21";;100002896;"100001266
"
321032;2;"CINTURON PAÑUELO ANCHO 6,5 CM";"31/07/2012 18:32:26";59,99;81,99;100001135;"GUSTAVO LOPEZ VELASCO";1;;"BF21, BF22, BF23, IRN21, LB23, OUTLET, RBE22, RBE23, RBE24, RBV22, RBV23, REVER242, RV21";;100102673;"100033926
"
321102-G;1;"FUNDA ARTESANAL CUERO PARA VISOR GRANDE";"18/06/2004 19:29:50";134,99;139,99;1226;"HERMANOS PEDRAZA (LUIS PEDRAZA LOPEZ)";7;"CAZA 2019-2020, CAZA 2018-2019, CAZA 2017-2018, CAZA 2016-2017, CAZA 2015-16, CAZA 2014-15";"BF21, BF22, BF23, GRABAR, RBE23, RBE24, RBV22, RBV23, RECOMENDADO, REVER242";;413290;"11467
"
321102-M;1;"FUNDA ARTESANAL CUERO PARA VISOR PEQUEÑO";"18/06/2004 19:29:50";129,99;134,99;1226;"HERMANOS PEDRAZA (LUIS PEDRAZA LOPEZ)";2;"CAZA 2019-2020, CAZA 2018-2019, CAZA 2017-2018, CAZA 2016-2017, CAZA 2015-16, CAZA 2014-15";"BF21, BF22, BF23, GRABAR, RBE22, RBE23, RBE24, RBV22, RBV23, RECOMENDADO, REVER242, RV21";;39550;"11467
"
321506;1;"MOCHILA ESPECIAL RECECHO";"02/08/2013 13:28:41";29,99;49,99;100001124;"HANGZHOU ZHONGKAI SPORTS TECHNOLOGY CO., LTD";448;"PESCA 2015, COMPETICION 2017, COMPETICION 2015, CAZA 2019-2020, CAZA 2018-2019, CAZA 2017-2018, CAZA 2016-2017, CAZA 2015-16, CAZA 2014-15";"BERREA, BF23, CAZA2021, HORAS23, RBE24, RECOMENDADO, REGALAR, REVER242";;100009740;"100004126
"
321529;1;"MALETIN P/ ESCOPETA SUPERPUESTA (TERMOF)";"18/06/2004 19:29:50";79,99;79,99;1094;"NEGRINI SRL";7;"COMPETICION 2015, CAZA 2019-2020, CAZA 2018-2019, CAZA 2017-2018, CAZA 2016-2017, CAZA 2015-16, CAZA 2014-15";"BF21, BF22, BF23, RBE23, RBE24, RBV22, RBV23, REVER242";;39578;"11495
"
321531;1;"MALETIN RIGIDO PARA ARMA LARGA (123X28X11)";"18/06/2004 19:29:50";69,99;69,99;1094;"NEGRINI SRL";21;"COMPETICION 2017, COMPETICION 2015, CAZA 2019-2020, CAZA 2018-2019, CAZA 2017-2018, CAZA 2016-2017, CAZA 2015-16, CAZA 2014-15";"BF21, BF22, BF23, HORAS23, IRN21, RBE22, RBE23, RBE24, RBV22, RBV23, REGALAR, REVER242";;3958;"538
"
321550;1;"MOCHILA ARTESANAL DE CUERO";"18/06/2004 19:29:50";89,99;89,99;100003781;"ARTESANIA REVENGA S.L.";1;"COMPETICION 2017, COMPETICION 2015, CAZA 2019-2020, CAZA 2017-2018, CAZA 2016-2017, CAZA 2015-16, CAZA 2014-15";"BF21, BF22, BF23, CAZA2021, CSW, IRN21, IRN22, RBE23, RBE24, RBV22, RBV23, RECOMENDADO, REGALAR, REVER242";;39705;"11631
"
321550-E;1;"MOCHILA ARTESANAL DE CUERO BANDERA DE ESPAÑA";"29/07/2015 16:31:00";99,99;99,99;100003781;"ARTESANIA REVENGA S.L.";3;"CAZA 2019-2020, CAZA 2017-2018, CAZA 2016-2017, CAZA 2015-16";"BF21, BF22, BF23, CAZA2021, IRN21, RBE23, RBE24, RBV22, RBV23, REVER242, TOP VENTAS";;100028371;"100010983
"
321558;1;"MOCHILA ARTESANAL DECORADA";"04/08/2005 19:24:02";79,99;89,99;100003781;"ARTESANIA REVENGA S.L.";9;"COMPETICION 2017, COMPETICION 2015, CAZA 2019-2020, CAZA 2018-2019, CAZA 2017-2018, CAZA 2016-2017, CAZA 2015-16";"BF21, BF22, BF23, CAZA2021, CSW, RBE22, RBE23, RBV22, RECOMENDADO, REGALAR, REVER242, TOP VENTAS";;53861;"14249
"
321558-E;1;"MOCHILA ARTESANAL DECORADA BANDERA DE ESPAÑA";"29/07/2015 16:25:51";95,99;95,99;100003781;"ARTESANIA REVENGA S.L.";3;"CAZA 2019-2020, CAZA 2018-2019, CAZA 2017-2018, CAZA 2016-2017, CAZA 2015-16";"BF21, BF22, BF23, CAZA2021, IRN21, RBE23, RBE24, RBV22, RBV23, RECOMENDADO, REVER242";;100028414;"100011028
"
321565;1;"MOCHILA CON BOLSA INTERIOR ";"04/08/2008 19:06:09";69,99;69,99;100003781;"ARTESANIA REVENGA S.L.";6;"PESCA 2015, COMPETICION 2017, COMPETICION 2015, CAZA 2019-2020, CAZA 2018-2019, CAZA 2017-2018, CAZA 2016-2017, CAZA 2015-16, CAZA 2014-15";"BF21, BF22, BF23, CAZA2021, CSW, RBE22, RBE23, RBV22, RBV23, RECOMENDADO, REGALAR, REVER242, TOP VENTAS";;407580;"21709
"
